Crypto,Date,Time - 24 Hour Format,Time - 12 Hour Format,volume,open,Close Minus Open,Adj Close Minus Open,Close Minus Adj Close,High Minus Open,High Minus Close,High Minus Adj Close,High Minus Low,close,adj_close,high,low,Trade Impact
VSYS-USD,02-05-2019,00:00:00,12:00 AM,2706901,0.120342001,0.003440998,0.003440998,0,0.007741004,0.004300006,0.004300006,0.009034008,0.123783,0.123783,0.128083006,0.119048998,Positive Impact
CAS-USD,01-07-2018,00:00:00,12:00 AM,334096,0.031792,0.001247998,0.001247998,0,0.001355,0.000107002,0.000107002,0.001621,0.033039998,0.033039998,0.033147,0.031525999,Positive Impact
ISK-USD,12-07-2023,00:00:00,12:00 AM,58812,0.247091994,0.002526,0.002526,0,0.004872993,0.002346992,0.002346992,0.011317983,0.249617994,0.249617994,0.251964986,0.240647003,Positive Impact
SDN-USD,19-11-2021,00:00:00,12:00 AM,5070024,2.74062705,0.098629951,0.098629951,0,0.144932032,0.04630208,0.04630208,0.375010967,2.839257002,2.839257002,2.885559082,2.510548115,Positive Impact
SLIM-USD,17-04-2023,00:00:00,12:00 AM,834729,0.059112001,-0.004447002,-0.004447002,0,0.000143997,0.004590999,0.004590999,0.004590999,0.054664999,0.054664999,0.059255999,0.054664999,Negative Impact
PHB-USD,22-10-2020,00:00:00,12:00 AM,206159,0.002872,0.00041,0.00041,0,0.000414,4.00E-06,4.00E-06,0.000565,0.003282,0.003282,0.003286,0.002721,Positive Impact
LA-USD,10-01-2018,00:00:00,12:00 AM,2755350,1.444540024,-0.073500037,-0.073500037,0,0.115199924,0.188699961,0.188699961,0.401419997,1.371039987,1.371039987,1.559739947,1.15831995,Negative Impact
NEURA-USD,20-03-2025,00:00:00,12:00 AM,1,0.013658,-0.000394,-0.000394,0,7.40E-05,0.000468,0.000468,0.000634001,0.013264,0.013264,0.013732,0.013098,Negative Impact
LTO-USD,22-08-2022,00:00:00,12:00 AM,1981236,0.090176001,-0.004466005,-0.004466005,0,0.000102997,0.004569001,0.004569001,0.005410999,0.085709997,0.085709997,0.090278998,0.084867999,Negative Impact
VNO-USD,02-09-2023,00:00:00,12:00 AM,38086,0.097640999,0.000461005,0.000461005,0,0.002324998,0.001863994,0.001863994,0.002445996,0.098102003,0.098102003,0.099965997,0.097520001,Positive Impact
ANDY35085-USD,15-03-2025,00:00:00,12:00 AM,1128814,0,0,0,0,0,0,0,0,0,0,0,0,No Impact
CAS-USD,05-04-2023,00:00:00,12:00 AM,118000,0.007183,-0.000435,-0.000435,0,0.000153,0.000588,0.000588,0.000612,0.006748,0.006748,0.007336,0.006724,Negative Impact
HTS-USD,09-02-2025,00:00:00,12:00 AM,3507,0.027296999,0.000203,0.000203,0,0.000877,0.000674,0.000674,0.000968,0.0275,0.0275,0.028174,0.027206,Positive Impact
TKC,30-04-2019,13:30:00,1:30 PM,242100,5.199999809,0.019999981,-0.893364429,0.91336441,0.090000153,0.070000172,0.983364582,0.110000134,5.21999979,4.30663538,5.289999962,5.179999828,Positive Impact
CKB-USD,23-03-2021,00:00:00,12:00 AM,61870515,0.023461999,-0.001848999,-0.001848999,0,0.002129002,0.003978001,0.003978001,0.004234001,0.021613,0.021613,0.025591001,0.021357,Negative Impact
COMP5692-USD,22-05-2023,00:00:00,12:00 AM,8693206,34.60012817,0.640556335,0.640556335,0,0.776115417,0.135559082,0.135559082,1.2292099,35.24068451,35.24068451,35.37624359,34.14703369,Positive Impact
SOFI-USD,31-10-2024,00:00:00,12:00 AM,932021,0.010482,-0.000297001,-0.000297001,0,0.000218,0.000515001,0.000515001,0.000722,0.010185,0.010185,0.0107,0.009978,Negative Impact
NMC-USD,12-09-2020,00:00:00,12:00 AM,2122,0.377454996,0.003093004,0.003093004,0,0.011801004,0.008708,0.008708,0.025925994,0.380548,0.380548,0.389256001,0.363330007,Positive Impact
JGN-USD,22-03-2021,00:00:00,12:00 AM,1753846,1.418329,-0.161641002,-0.161641002,0,0.016649961,0.178290963,0.178290963,0.178290963,1.256687999,1.256687999,1.434978962,1.256687999,Negative Impact
DUSK-USD,02-03-2020,00:00:00,12:00 AM,609691,0.035115998,0.00138,0.00138,0,0.002646003,0.001266003,0.001266003,0.002886001,0.036495999,0.036495999,0.037762001,0.034876,Positive Impact
